,Unnamed: 0,total_score,InterfaceRes,Interface_hbond_count,SASA,SASA_hydrophobic,SASA_polar,Sc,contact_surf,ddg,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,sugar_SASA,sugar_SASA_hydrophobic,sugar_SASA_polar,sugar_bb,yhh_planarity,Ligand,Pose
355,355,-405.008,2.0,0.0,355.765,108.048,248.629,0.303,60.069,-7.822,0.0,-784.042,153.224,-236.981,1.39,16.959,35.762,80.3,472.917,-32.618,-50.815,-26.167,-26.401,-17.759,13.424,-24.853,0.313,-9.39,26.759,544.089,185.429,358.66,2.735,0.236,S9I2,3
356,356,-407.347,3.0,1.0,308.065,156.045,152.021,0.69,52.055,-6.544,0.0,-783.597,151.248,-235.114,1.379,16.352,34.945,82.137,465.908,-30.379,-50.767,-25.183,-26.674,-16.548,12.523,-25.158,0.304,-9.366,26.759,567.104,164.887,403.737,3.643,0.241,S9I2,3
357,357,-408.112,6.0,0.0,435.561,176.455,260.019,0.54,79.973,-10.346,0.0,-789.319,149.979,-242.179,1.395,16.824,34.744,83.281,478.035,-36.304,-51.404,-22.403,-25.648,-16.027,13.503,-25.368,0.308,-7.606,26.759,499.017,163.628,335.389,2.854,0.463,S9I2,3
358,358,-407.15,4.0,0.0,369.686,146.677,223.01,0.27,42.959,-7.599,0.0,-786.83,152.715,-234.912,1.4,17.485,36.1,80.172,473.062,-31.962,-50.697,-24.764,-25.86,-17.331,11.094,-24.738,0.272,-11.132,26.759,573.406,187.739,386.883,1.527,0.49,S9I2,3
359,359,-406.451,4.0,0.0,439.44,173.324,267.332,0.594,73.624,-11.32,0.0,-784.62,151.132,-241.88,1.397,17.293,34.923,84.137,473.236,-28.153,-48.606,-28.241,-26.364,-16.519,11.914,-25.667,0.294,-8.817,26.759,496.487,146.336,350.15,1.066,0.264,S9I2,3
360,360,-411.931,6.0,0.0,435.463,170.049,266.326,0.582,77.966,-10.099,0.0,-791.869,151.971,-240.128,1.369,16.181,34.439,80.892,479.743,-35.594,-51.232,-24.291,-26.189,-17.178,12.621,-25.042,0.323,-7.769,26.759,506.566,167.318,339.249,2.891,0.173,S9I2,3
361,361,-408.639,4.0,1.0,449.89,184.043,265.847,0.602,70.614,-9.494,0.0,-780.538,151.678,-243.621,1.392,16.678,34.529,83.293,472.192,-29.2,-49.859,-28.949,-26.879,-14.304,11.464,-25.527,0.288,-9.173,26.759,507.126,143.957,364.232,0.886,0.253,S9I2,3
362,362,-394.032,0.0,1.0,238.683,111.252,127.584,0.704,38.535,-4.557,0.0,-786.78,154.448,-232.96,1.399,17.249,36.61,89.655,466.758,-33.971,-50.614,-22.785,-26.322,-15.885,13.652,-24.745,0.325,-8.769,26.759,599.64,199.101,401.603,1.683,0.261,S9I2,3
363,363,-408.255,3.0,1.0,494.139,224.727,269.412,0.159,50.788,-7.141,0.0,-779.184,150.739,-237.917,1.372,16.316,34.302,83.396,466.626,-29.5,-50.184,-27.89,-26.827,-15.696,12.246,-25.643,0.298,-8.762,26.759,475.563,111.625,365.458,0.931,0.361,S9I2,3
364,364,-409.321,9.0,4.0,554.109,158.154,395.955,0.719,121.587,-15.526,0.0,-798.257,151.578,-252.899,1.394,17.065,35.404,84.263,494.33,-35.393,-50.919,-29.223,-25.678,-12.017,14.269,-25.022,0.279,-8.201,26.759,406.972,151.393,257.099,2.71,0.237,S9I2,4
365,365,-408.936,4.0,4.0,327.81,76.325,251.789,0.737,57.471,-9.615,0.0,-784.263,152.41,-239.748,1.371,16.159,34.616,84.505,471.358,-31.118,-50.674,-28.773,-26.555,-14.619,12.074,-25.474,0.288,-8.524,26.759,583.206,190.108,393.858,0.94,0.332,S9I2,4
366,366,-403.596,4.0,4.0,452.886,126.748,326.138,0.654,72.822,-10.507,0.0,-788.732,149.369,-238.2,1.382,16.796,35.692,86.422,480.188,-32.383,-51.204,-27.282,-26.473,-16.948,12.659,-25.3,0.321,-8.497,26.759,468.886,162.151,307.799,1.562,0.272,S9I2,4
367,367,-403.312,4.0,5.0,310.263,75.688,234.575,0.799,58.473,-10.46,0.0,-782.333,151.129,-235.444,1.381,16.53,33.95,83.927,468.859,-28.756,-50.659,-28.185,-25.94,-14.97,12.986,-25.868,0.289,-8.375,26.759,559.836,169.316,390.519,1.081,0.325,S9I2,4
368,368,-414.562,4.0,4.0,433.46,92.213,341.248,0.646,79.171,-14.747,0.0,-792.311,152.086,-246.215,1.394,16.689,35.564,83.461,484.771,-34.964,-51.147,-28.337,-26.552,-16.95,11.644,-24.823,0.329,-7.214,26.759,476.101,163.04,313.061,1.175,0.079,S9I2,4
369,369,-413.857,9.0,3.0,582.201,161.334,420.868,0.655,129.318,-17.567,0.0,-801.996,157.47,-250.371,1.391,16.777,35.661,81.985,496.025,-35.81,-51.261,-30.005,-26.747,-14.421,12.019,-24.717,0.282,-9.818,26.759,378.944,148.499,231.966,2.722,0.198,S9I2,4
370,370,-412.064,7.0,6.0,475.093,136.507,338.586,0.626,87.271,-14.003,0.0,-789.819,149.437,-241.049,1.395,17.169,35.743,80.299,480.198,-37.836,-51.563,-24.745,-26.441,-14.516,12.287,-25.138,0.311,-7.917,26.759,451.471,153.661,298.875,3.149,0.216,S9I2,4
371,371,-410.028,8.0,5.0,542.316,139.451,402.865,0.671,106.717,-14.742,0.0,-791.469,152.733,-246.439,1.379,16.332,34.852,82.973,485.163,-32.519,-50.563,-30.632,-26.455,-13.577,11.736,-25.628,0.282,-8.162,26.759,429.136,151.963,278.694,2.938,0.269,S9I2,4
372,372,-411.318,8.0,4.0,440.19,134.82,305.369,0.59,75.791,-11.878,0.0,-789.736,152.76,-239.226,1.377,16.33,34.683,79.883,480.652,-34.924,-51.96,-26.998,-26.794,-15.808,11.463,-24.724,0.296,-8.471,26.759,482.883,152.858,331.546,2.925,0.196,S9I2,4
373,373,-404.005,6.0,4.0,419.824,105.176,314.648,0.623,79.033,-13.074,0.0,-788.759,154.391,-246.957,1.397,17.266,35.126,84.332,480.638,-35.84,-50.661,-26.397,-26.644,-12.788,12.953,-24.847,0.288,-7.204,26.759,486.336,161.726,326.13,2.787,0.155,S9I2,4
374,374,-405.972,8.0,4.0,552.561,228.027,324.534,0.468,84.994,-11.871,0.0,-798.216,158.363,-244.347,1.404,17.321,35.666,85.734,483.331,-31.757,-50.658,-27.545,-26.482,-16.594,13.343,-23.868,0.343,-9.986,26.759,455.915,106.323,349.592,1.03,0.186,S9I2,5
375,375,-398.51,2.0,2.0,391.8,165.102,227.763,0.298,49.579,-9.293,0.0,-784.593,152.112,-239.461,1.398,17.118,34.547,89.572,472.33,-29.151,-50.552,-28.337,-26.45,-15.982,12.949,-25.344,0.328,-7.672,26.759,538.281,143.617,394.665,1.583,0.335,S9I2,5
376,376,-408.495,6.0,1.0,543.038,215.648,327.39,0.451,68.842,-6.131,0.0,-786.658,151.566,-236.653,1.376,16.537,34.908,79.965,477.285,-32.562,-51.565,-25.602,-26.661,-17.138,11.234,-25.268,0.273,-8.247,26.759,458.237,116.723,343.034,1.586,0.368,S9I2,5
377,377,-406.435,4.0,1.0,501.928,224.16,278.376,0.459,60.664,-8.879,0.0,-788.63,154.579,-240.408,1.393,17.281,35.332,84.104,473.562,-32.522,-49.561,-27.574,-26.802,-15.619,12.724,-25.121,0.291,-8.756,26.759,512.137,111.148,401.292,2.215,0.319,S9I2,5
378,378,-413.081,6.0,1.0,485.306,229.085,256.221,0.425,60.737,-9.388,0.0,-786.613,151.91,-239.068,1.4,17.15,35.634,80.695,472.921,-33.009,-51.608,-27.656,-26.563,-14.867,12.505,-24.605,0.294,-9.626,26.759,485.661,93.793,392.932,1.071,0.196,S9I2,5
379,379,-410.068,8.0,3.0,545.848,207.512,338.336,0.545,82.452,-11.609,0.0,-794.523,153.241,-244.973,1.403,17.176,35.437,85.179,483.703,-34.493,-50.201,-30.516,-26.327,-13.898,13.59,-24.832,0.337,-10.006,26.759,453.414,109.561,345.069,2.676,0.201,S9I2,5
380,380,-408.981,3.0,1.0,427.309,199.204,228.104,0.59,54.21,-6.076,0.0,-785.667,152.821,-244.045,1.395,16.729,35.183,83.463,475.573,-33.786,-50.687,-28.829,-25.835,-13.331,12.782,-25.128,0.275,-8.18,26.759,517.189,125.075,393.635,1.032,0.496,S9I2,5
381,381,-409.872,6.0,1.0,535.274,211.634,323.639,0.476,83.36,-10.508,0.0,-796.48,155.646,-243.69,1.408,17.55,35.253,83.774,485.315,-34.053,-50.264,-28.47,-26.561,-17.329,12.939,-24.756,0.315,-9.071,26.759,429.47,103.058,326.564,1.562,0.279,S9I2,5
382,382,-408.726,6.0,1.0,526.146,223.97,302.176,0.426,64.084,-6.258,0.0,-791.604,155.563,-239.474,1.379,16.29,34.619,81.286,479.039,-32.666,-51.089,-28.14,-26.679,-16.038,12.762,-24.661,0.283,-7.837,26.759,480.335,123.143,357.344,1.282,0.201,S9I2,5
383,383,-395.525,2.0,1.0,312.019,81.746,231.793,0.293,35.992,-8.579,0.0,-785.408,153.109,-240.392,1.383,16.355,35.488,87.917,473.093,-32.773,-50.89,-26.054,-26.402,-15.121,13.059,-25.359,0.334,-9.077,26.759,540.683,159.15,381.534,8.016,0.438,S9I2,5
384,384,-405.275,3.0,0.0,403.59,180.39,224.72,0.636,73.118,-12.037,0.0,-795.674,156.781,-242.599,1.414,18.007,34.823,85.253,477.169,-33.06,-49.874,-25.832,-26.133,-16.627,14.408,-25.043,0.383,-7.876,26.759,520.793,119.946,400.999,2.321,0.123,S9I2,6
385,385,-412.498,3.0,1.0,519.584,282.094,237.49,0.581,84.347,-9.808,0.0,-794.358,154.241,-238.843,1.374,16.051,35.501,81.399,479.702,-36.464,-51.505,-25.956,-25.598,-16.361,12.292,-25.158,0.336,-9.01,26.759,465.491,82.728,383.979,2.739,0.359,S9I2,6
386,386,-414.414,5.0,1.0,547.909,276.319,272.959,0.622,100.388,-12.838,0.0,-794.842,151.977,-246.227,1.376,16.018,34.568,81.986,484.253,-34.757,-51.243,-27.291,-25.683,-16.71,13.018,-24.68,0.344,-6.969,26.759,430.337,66.998,363.339,3.295,0.395,S9I2,6
387,387,-403.883,2.0,1.0,457.318,162.486,296.657,0.429,73.339,-9.659,0.0,-781.476,150.493,-238.288,1.401,17.182,35.079,83.119,469.748,-33.148,-49.794,-25.929,-26.092,-14.946,13.63,-25.384,0.294,-7.925,26.759,510.622,132.774,377.848,1.0,0.394,S9I2,6
388,388,-414.783,5.0,1.0,546.932,265.808,282.493,0.65,101.538,-12.569,0.0,-793.403,150.812,-247.832,1.377,16.141,34.293,84.268,482.829,-33.777,-50.577,-29.002,-25.512,-15.646,12.386,-24.894,0.326,-7.064,26.759,432.902,66.895,366.007,3.235,0.497,S9I2,6
389,389,-406.477,3.0,1.0,542.048,256.615,285.433,0.681,101.733,-12.303,0.0,-796.794,155.153,-244.233,1.401,17.085,35.443,85.784,482.265,-35.012,-50.585,-25.901,-25.246,-14.951,13.324,-25.161,0.255,-9.405,26.759,455.312,97.003,359.069,2.891,0.452,S9I2,6
390,390,-409.826,6.0,1.0,505.515,272.646,233.173,0.664,90.069,-11.828,0.0,-798.087,156.775,-245.278,1.407,17.692,35.224,86.647,477.219,-32.095,-50.661,-28.59,-25.707,-14.266,13.59,-24.536,0.317,-8.071,26.759,476.315,91.185,385.13,1.34,0.494,S9I2,6
391,391,-411.007,3.0,1.0,525.878,288.131,237.747,0.626,88.461,-10.683,0.0,-792.685,150.913,-242.583,1.39,16.647,35.12,84.047,479.908,-34.968,-49.862,-27.852,-25.559,-14.701,12.955,-25.356,0.339,-8.685,26.759,464.223,87.727,377.257,2.733,0.435,S9I2,6
392,392,-410.479,4.0,1.0,555.603,258.659,297.704,0.698,112.055,-12.722,0.0,-796.838,152.771,-247.134,1.403,16.902,34.237,85.818,484.84,-33.417,-50.048,-28.942,-25.421,-16.247,13.069,-24.945,0.316,-7.03,26.759,424.134,79.611,344.523,2.908,0.521,S9I2,6
393,393,-409.152,3.0,1.0,541.596,267.69,273.906,0.689,95.906,-11.037,0.0,-797.868,154.828,-241.572,1.377,16.05,35.355,83.394,482.339,-33.476,-51.144,-26.365,-25.521,-15.492,12.97,-25.019,0.335,-9.168,26.759,460.374,96.564,365.027,2.763,0.303,S9I2,6
394,394,-412.41,6.0,2.0,586.796,239.607,347.189,0.455,111.651,-14.788,0.0,-792.763,155.139,-248.659,1.399,17.017,35.266,85.134,482.267,-34.96,-49.558,-27.29,-26.668,-15.387,12.766,-25.008,0.284,-9.699,26.759,440.197,117.967,322.382,1.296,0.254,S9I2,7
395,395,-415.68,6.0,2.0,584.619,229.305,355.619,0.52,105.991,-15.822,0.0,-799.014,157.337,-249.284,1.399,16.754,35.804,82.416,486.164,-36.718,-50.63,-25.94,-26.641,-15.361,13.673,-24.781,0.326,-9.478,26.759,441.154,121.605,319.701,1.373,0.163,S9I2,7
396,396,-412.14,5.0,1.0,532.702,184.699,348.004,0.468,82.065,-14.315,0.0,-790.98,154.47,-245.61,1.391,16.827,34.915,85.064,478.995,-32.308,-49.205,-28.26,-26.558,-16.398,12.211,-25.478,0.308,-10.219,26.759,485.376,150.149,335.835,1.575,0.36,S9I2,7
397,397,-411.041,4.0,1.0,527.836,198.479,329.357,0.313,84.138,-13.487,0.0,-791.025,151.279,-242.631,1.394,16.624,35.554,81.847,481.97,-35.307,-50.566,-23.604,-26.47,-17.875,11.843,-25.019,0.338,-9.417,26.759,452.731,143.402,311.001,2.814,0.451,S9I2,7
398,398,-408.905,3.0,1.0,595.848,218.688,377.616,0.426,104.38,-12.704,0.0,-791.879,155.739,-248.696,1.389,16.575,35.146,84.776,484.163,-35.184,-49.933,-26.779,-26.888,-15.994,12.969,-24.84,0.3,-8.964,26.759,465.438,150.872,315.022,2.176,0.261,S9I2,7
399,399,-409.469,3.0,0.0,458.211,119.246,338.965,0.632,77.656,-9.056,0.0,-789.475,155.989,-243.427,1.386,16.47,34.973,80.977,480.487,-32.916,-51.623,-28.763,-26.706,-14.797,11.783,-24.814,0.305,-8.1,26.759,550.515,184.334,366.181,1.773,0.249,S9I2,7
400,400,-413.269,4.0,1.0,392.9,103.969,288.931,0.608,57.3,-11.338,0.0,-784.817,154.332,-241.092,1.37,15.899,34.759,80.272,474.663,-32.913,-51.323,-29.538,-26.625,-14.834,12.057,-25.208,0.301,-9.064,26.759,564.218,182.812,382.167,1.463,0.27,S9I2,7
401,401,-412.235,4.0,1.0,524.04,207.73,316.31,0.306,78.736,-13.459,0.0,-794.046,154.818,-245.401,1.399,16.996,35.322,82.745,484.192,-35.695,-50.548,-28.074,-27.124,-16.277,12.765,-24.309,0.331,-9.129,26.759,460.652,143.694,318.174,2.83,0.212,S9I2,7
402,402,-408.702,5.0,1.0,554.568,211.882,342.686,0.377,84.917,-11.906,0.0,-797.409,155.206,-242.939,1.389,16.555,35.168,84.464,484.168,-35.293,-50.175,-26.32,-26.913,-17.264,13.815,-24.792,0.353,-8.597,26.759,451.658,146.426,306.905,2.861,0.262,S9I2,7
403,403,-415.057,6.0,2.0,566.03,216.671,349.968,0.562,106.55,-16.735,0.0,-794.232,155.174,-246.876,1.396,17.287,35.41,81.781,485.216,-34.337,-51.178,-29.497,-26.753,-15.428,12.646,-25.002,0.329,-9.586,26.759,460.414,125.307,336.171,1.566,0.268,S9I2,7
404,404,-418.272,4.0,3.0,581.605,206.962,375.708,0.591,112.941,-19.969,0.0,-799.357,156.339,-252.484,1.395,16.595,35.248,82.064,489.971,-35.692,-50.829,-28.881,-26.412,-15.506,12.615,-25.015,0.295,-9.463,26.759,405.96,137.865,268.095,3.89,0.197,S9I2,8
405,405,-413.651,6.0,3.0,605.436,200.074,406.883,0.632,127.638,-16.702,0.0,-801.916,156.048,-253.569,1.384,16.75,34.784,84.635,495.139,-32.549,-50.754,-29.219,-26.231,-16.152,11.54,-24.875,0.312,-9.67,26.759,385.291,132.797,252.494,3.717,0.215,S9I2,8
406,406,-413.184,6.0,3.0,635.505,238.256,398.77,0.472,107.301,-13.434,0.0,-792.061,152.346,-247.467,1.384,16.623,35.058,79.884,485.159,-34.958,-51.396,-26.796,-26.095,-15.641,13.083,-25.066,0.311,-7.456,26.759,390.332,133.717,256.615,2.805,0.341,S9I2,8
407,407,-407.934,3.0,1.0,535.445,206.697,330.269,0.37,77.896,-8.873,0.0,-791.264,157.5,-244.152,1.395,17.058,35.258,82.553,478.908,-33.216,-51.258,-25.592,-26.843,-16.373,12.464,-24.85,0.317,-9.629,26.759,452.992,144.374,308.618,2.846,0.185,S9I2,8
408,408,-411.166,3.0,1.0,542.092,191.324,352.288,0.383,85.819,-10.033,0.0,-794.445,156.392,-244.772,1.388,16.912,34.623,83.235,483.256,-33.913,-50.593,-27.305,-26.504,-16.265,12.15,-24.413,0.294,-11.048,26.759,446.372,147.088,299.284,2.841,0.239,S9I2,8
409,409,-411.525,5.0,2.0,577.383,226.068,352.835,0.632,109.071,-12.707,0.0,-791.495,151.018,-243.409,1.367,16.212,34.737,80.166,486.564,-33.654,-51.231,-26.35,-26.369,-16.429,11.806,-25.134,0.292,-9.409,26.759,416.508,156.368,260.139,2.826,0.207,S9I2,8
410,410,-416.14,5.0,3.0,588.997,211.693,378.368,0.487,115.471,-16.355,0.0,-800.122,155.211,-250.986,1.394,17.283,35.524,81.918,490.167,-37.489,-50.657,-27.351,-25.997,-15.475,14.53,-24.944,0.327,-9.39,26.759,396.366,113.576,282.79,2.828,0.328,S9I2,8
411,411,-414.914,6.0,3.0,605.555,229.294,377.325,0.475,113.67,-15.232,0.0,-791.246,152.717,-245.53,1.404,17.041,35.803,81.268,481.683,-38.827,-51.32,-24.325,-25.545,-15.482,11.871,-24.951,0.298,-9.746,26.759,412.704,132.33,280.375,2.841,0.375,S9I2,8
412,412,-412.349,4.0,2.0,577.631,228.394,350.757,0.592,105.941,-12.22,0.0,-790.661,153.308,-245.602,1.373,16.251,35.052,78.879,486.045,-36.436,-51.613,-24.433,-26.25,-16.115,11.656,-25.371,0.297,-8.593,26.759,417.974,147.943,270.031,2.828,0.278,S9I2,8
413,413,-414.248,7.0,3.0,655.848,237.866,419.502,0.447,110.544,-16.084,0.0,-791.128,153.152,-246.196,1.374,16.183,34.965,80.256,485.516,-35.236,-51.919,-29.993,-25.923,-15.707,12.85,-24.722,0.315,-8.054,26.759,371.328,132.561,238.767,3.053,0.207,S9I2,8
414,414,-406.6,3.0,2.0,453.336,238.417,216.592,0.672,75.91,-10.433,0.0,-797.812,160.801,-244.858,1.379,16.484,34.973,83.224,481.515,-32.012,-50.256,-28.804,-26.089,-16.495,12.544,-25.248,0.335,-6.869,26.759,483.291,76.451,406.84,3.546,0.282,S9I2,9
415,415,-407.215,5.0,2.0,509.566,238.873,272.365,0.76,112.024,-10.412,0.0,-795.266,150.32,-244.347,1.376,16.517,34.751,84.815,484.756,-32.565,-50.675,-26.02,-25.669,-14.531,12.977,-25.622,0.321,-8.978,26.759,440.427,71.789,368.638,3.397,0.47,S9I2,9
416,416,-411.798,5.0,2.0,501.82,237.591,265.901,0.754,109.487,-10.516,0.0,-795.147,150.199,-244.99,1.38,16.279,35.35,80.692,486.577,-33.669,-51.703,-24.904,-25.796,-16.05,12.672,-24.843,0.292,-8.522,26.759,435.768,69.227,366.541,3.295,0.329,S9I2,9
417,417,-409.033,5.0,2.0,505.222,239.64,267.254,0.762,111.668,-10.244,0.0,-793.892,150.181,-243.456,1.368,16.259,34.294,83.969,483.229,-30.686,-50.215,-29.558,-25.966,-14.234,12.911,-25.852,0.336,-8.154,26.759,444.989,70.431,374.559,3.402,0.271,S9I2,9
418,418,-410.971,5.0,2.0,506.368,242.462,265.578,0.75,109.104,-10.484,0.0,-792.353,154.132,-240.754,1.365,16.031,34.747,80.884,481.404,-34.31,-51.436,-27.537,-25.788,-15.771,12.651,-24.952,0.345,-9.979,26.759,436.155,66.896,369.259,3.282,0.311,S9I2,9
419,419,-401.726,4.0,2.0,518.806,216.791,303.231,0.365,77.506,-14.075,0.0,-788.475,152.968,-246.33,1.398,17.515,34.839,87.599,480.733,-33.719,-50.635,-26.276,-26.103,-14.174,12.682,-25.255,0.296,-7.549,26.759,391.72,99.584,292.136,1.649,0.353,S9I2,9
420,420,-407.454,5.0,2.0,502.291,230.562,272.793,0.622,86.182,-8.677,0.0,-790.943,155.474,-243.834,1.393,16.941,36.19,80.622,479.894,-36.264,-50.692,-22.21,-25.937,-16.667,12.048,-25.053,0.293,-8.781,26.759,472.072,91.184,380.888,2.837,0.476,S9I2,9
421,421,-408.144,4.0,2.0,477.426,221.41,257.081,0.618,69.352,-8.607,0.0,-788.591,154.195,-238.659,1.372,16.21,34.883,79.317,476.06,-34.119,-51.037,-24.097,-26.308,-15.732,11.864,-25.053,0.327,-8.606,26.759,478.858,95.388,383.47,2.884,0.188,S9I2,9
422,422,-408.371,5.0,2.0,503.929,239.128,266.473,0.756,110.401,-9.961,0.0,-796.215,150.262,-245.388,1.378,16.466,34.683,84.583,484.493,-33.83,-50.922,-26.065,-25.72,-13.866,12.771,-25.008,0.309,-6.838,26.759,445.019,69.406,375.613,3.361,0.416,S9I2,9
423,423,-401.847,6.0,2.0,453.584,225.572,229.077,0.67,77.148,-9.075,0.0,-789.468,158.383,-240.992,1.377,16.504,34.775,80.524,477.841,-32.276,-50.685,-24.028,-26.347,-16.649,12.464,-24.436,0.332,-9.024,26.759,468.062,96.668,371.394,2.913,0.186,S9I2,9
424,424,-397.183,6.0,2.0,487.273,217.705,271.088,0.487,75.703,-7.564,0.0,-788.546,154.083,-237.025,1.438,17.836,34.466,82.148,478.064,-29.641,-48.218,-27.971,-26.239,-15.41,14.421,-24.699,0.296,-9.483,26.759,379.071,90.193,288.878,0.168,0.371,I2S3,1
425,425,-405.865,6.0,2.0,511.287,222.025,290.782,0.57,80.14,-7.329,0.0,-785.669,153.915,-235.473,1.424,16.579,35.018,79.938,475.051,-32.204,-51.472,-22.36,-26.672,-16.764,10.926,-24.966,0.333,-10.796,26.759,396.696,86.118,310.579,0.222,0.346,I2S3,1
426,426,-395.495,5.0,2.0,425.847,197.305,228.542,0.642,71.647,-5.317,0.0,-790.287,155.7,-233.376,1.455,17.627,36.601,80.813,476.836,-33.166,-49.059,-25.445,-25.518,-15.782,13.198,-24.777,0.261,-9.632,26.759,410.335,108.48,302.007,1.872,0.423,I2S3,1
427,427,-408.315,6.0,2.0,489.766,214.952,276.486,0.648,84.286,-6.942,0.0,-793.885,157.652,-244.98,1.44,17.154,35.22,81.842,481.714,-31.958,-50.806,-25.823,-26.343,-14.419,12.952,-24.403,0.331,-11.307,26.759,381.583,78.757,302.826,0.177,0.368,I2S3,1
428,428,-404.423,6.0,2.0,502.796,212.654,291.51,0.587,80.732,-6.6,0.0,-789.429,156.855,-241.481,1.441,17.609,34.605,84.524,476.541,-31.618,-49.817,-29.384,-26.435,-12.676,13.068,-24.837,0.326,-10.998,26.759,412.812,91.237,321.575,0.213,0.311,I2S3,1
429,429,-401.162,6.0,3.0,500.561,220.098,281.983,0.439,84.116,-5.922,0.0,-791.841,155.015,-240.805,1.464,18.265,35.344,83.926,480.593,-34.418,-49.785,-26.322,-25.538,-12.822,12.885,-24.594,0.307,-10.339,26.759,385.349,87.549,297.8,0.201,0.543,I2S3,1
430,430,-407.899,5.0,3.0,492.468,230.506,263.483,0.581,81.721,-7.4,0.0,-785.867,154.839,-238.249,1.444,17.363,34.745,79.916,474.43,-34.55,-52.143,-23.533,-26.341,-15.064,12.563,-25.119,0.306,-9.755,26.759,389.472,79.708,309.764,0.238,0.117,I2S3,1
431,431,-407.782,5.0,2.0,479.136,215.207,265.297,0.56,78.808,-6.156,0.0,-787.644,156.092,-237.003,1.424,17.178,34.482,80.497,475.122,-32.321,-51.382,-28.214,-26.457,-15.024,11.732,-24.511,0.321,-9.275,26.759,398.947,92.955,305.991,0.179,0.262,I2S3,1
432,432,-408.827,6.0,2.0,501.373,219.488,283.405,0.58,78.428,-7.296,0.0,-786.592,155.232,-237.565,1.433,16.748,34.662,82.298,471.901,-32.835,-51.955,-25.04,-26.208,-15.028,11.123,-24.697,0.332,-10.017,26.759,404.086,89.449,314.637,0.222,0.4,I2S3,1
433,433,-403.059,6.0,2.0,474.24,229.818,245.486,0.644,80.61,-5.275,0.0,-791.599,156.587,-236.903,1.442,17.59,34.496,83.823,475.671,-32.27,-50.544,-25.755,-26.846,-15.654,11.998,-24.422,0.318,-8.226,26.759,408.814,91.926,316.888,0.22,0.256,I2S3,1
434,434,-408.833,3.0,2.0,476.151,205.714,270.437,0.424,66.826,-7.112,0.0,-791.739,155.163,-235.344,1.433,17.077,35.333,79.858,477.507,-35.553,-51.184,-23.23,-26.273,-16.414,12.154,-24.85,0.315,-10.528,26.759,397.175,114.357,283.882,0.224,0.457,I2S3,2
435,435,-408.486,4.0,2.0,485.859,212.248,273.611,0.408,68.349,-7.164,0.0,-793.251,154.587,-235.847,1.45,17.812,35.279,80.739,478.936,-35.979,-50.726,-25.379,-26.171,-15.987,13.306,-24.698,0.311,-10.079,26.759,386.254,102.998,284.168,0.189,0.261,I2S3,2
436,436,-407.991,2.0,2.0,462.06,197.743,264.318,0.352,64.226,-7.522,0.0,-787.046,149.133,-236.208,1.425,17.009,34.312,81.556,476.689,-34.944,-50.684,-25.106,-26.563,-14.445,11.877,-24.873,0.314,-7.698,26.759,416.087,126.588,290.564,0.237,0.267,I2S3,2
437,437,-407.522,4.0,2.0,475.781,211.426,264.355,0.427,68.04,-7.285,0.0,-790.094,154.812,-232.465,1.441,17.304,34.662,80.42,473.749,-33.619,-50.867,-24.344,-26.689,-16.883,12.513,-24.565,0.305,-10.39,26.759,391.708,113.308,279.464,0.195,0.233,I2S3,2
438,438,-408.447,4.0,2.0,469.835,209.377,260.458,0.422,68.071,-7.367,0.0,-789.201,153.498,-235.796,1.448,17.374,34.887,80.556,476.496,-34.999,-51.576,-25.388,-26.399,-15.689,12.353,-24.869,0.327,-8.673,26.759,396.764,112.283,285.545,0.196,0.25,I2S3,2
439,439,-409.316,4.0,2.0,476.522,211.939,264.583,0.443,68.236,-7.232,0.0,-791.959,156.046,-235.217,1.434,17.143,34.31,82.0,477.553,-34.223,-50.667,-26.81,-26.669,-16.786,12.332,-24.518,0.32,-10.761,26.759,389.467,112.283,278.247,0.196,0.199,I2S3,2
440,440,-411.164,4.0,2.0,463.408,196.382,267.026,0.404,67.138,-7.494,0.0,-788.174,152.909,-239.111,1.441,17.264,35.01,78.191,479.397,-34.941,-51.35,-26.877,-26.483,-14.987,13.525,-25.499,0.33,-9.035,26.759,404.923,123.59,282.398,0.199,0.268,I2S3,2
441,441,-407.038,2.0,2.0,460.383,196.152,264.231,0.344,64.538,-7.674,0.0,-784.267,151.876,-238.322,1.441,17.248,34.071,82.076,473.918,-33.359,-50.289,-26.274,-26.759,-14.582,11.609,-25.241,0.293,-7.699,26.759,419.68,120.412,300.332,0.189,0.272,I2S3,2
442,442,-407.379,3.0,0.0,445.418,193.72,251.698,0.399,65.018,-6.499,0.0,-785.478,152.483,-233.718,1.423,16.676,34.623,79.095,473.145,-32.874,-51.621,-23.87,-26.027,-16.805,11.528,-24.879,0.287,-8.502,26.759,414.161,123.079,292.451,0.204,0.173,I2S3,2
443,443,-407.899,2.0,2.0,453.305,194.614,258.691,0.339,63.935,-7.665,0.0,-784.189,151.966,-238.282,1.437,17.243,34.144,81.468,473.073,-33.811,-50.5,-26.009,-26.64,-14.469,12.692,-25.331,0.294,-8.219,26.759,417.876,116.204,302.889,0.198,0.277,I2S3,2
