,total_score,InterfaceRes,Interface_hbond_count,SASA,SASA_hydrophobic,SASA_polar,Sc,contact_surf,ddg,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,sugar_SASA,sugar_SASA_hydrophobic,sugar_SASA_polar,sugar_bb,yhh_planarity,description,Ligand,Pose,Run
453,-405.841,6.0,0.0,509.935,201.078,310.377,0.63,88.244,-9.167,0.0,-793.23,153.549,-242.23,1.435,16.902,35.089,84.421,481.922,-32.695,-51.098,-24.432,-26.361,-15.771,12.489,-24.876,0.318,-8.757,26.759,455.743,135.323,320.42,0.509,0.216,rel_I2S9_out_4_6_complex_0010,I2S9,6,0010
454,-414.389,4.0,2.0,527.976,231.762,297.734,0.419,74.957,-13.554,0.0,-785.544,150.138,-247.652,1.443,17.011,35.001,81.225,478.469,-34.586,-50.52,-26.166,-25.829,-14.487,12.633,-25.317,0.327,-7.779,26.759,455.514,125.14,330.375,0.225,0.26,rel_I2S9_out_4_7_complex_0001,I2S9,7,0001
455,-415.124,4.0,2.0,518.192,231.321,288.391,0.432,81.427,-13.386,0.0,-786.654,152.161,-248.534,1.433,16.812,34.761,82.201,477.217,-34.404,-50.127,-25.068,-26.226,-15.858,12.756,-24.88,0.288,-8.457,26.759,437.039,110.152,326.887,0.212,0.485,rel_I2S9_out_4_7_complex_0002,I2S9,7,0002
456,-390.172,3.0,1.0,410.792,165.53,245.262,0.503,59.398,-7.497,0.0,-790.172,150.601,-232.536,1.417,16.713,34.572,88.98,481.646,-33.031,-51.743,-25.537,-26.514,-18.452,11.374,-24.515,0.319,-8.069,26.759,446.466,107.172,339.75,7.847,0.169,rel_I2S9_out_4_7_complex_0003,I2S9,7,0003
457,-415.8,4.0,2.0,518.336,231.455,288.401,0.457,84.203,-12.772,0.0,-791.287,151.702,-244.7,1.433,16.52,35.304,80.719,480.606,-35.944,-51.292,-23.453,-26.634,-16.198,13.188,-24.78,0.332,-8.503,26.759,451.572,127.726,323.846,0.231,0.197,rel_I2S9_out_4_7_complex_0004,I2S9,7,0004
458,-410.318,3.0,2.0,545.498,238.64,308.227,0.505,88.309,-13.295,0.0,-787.487,152.202,-245.986,1.431,16.785,34.673,82.524,479.217,-32.431,-50.356,-27.353,-25.859,-14.682,13.17,-25.842,0.316,-7.869,26.759,428.854,128.357,300.65,0.202,0.265,rel_I2S9_out_4_7_complex_0005,I2S9,7,0005
459,-397.509,5.0,3.0,481.142,172.039,309.102,0.53,72.813,-10.32,0.0,-801.172,154.324,-240.397,1.461,18.033,35.128,88.278,493.303,-37.251,-51.044,-25.323,-25.885,-16.887,14.009,-25.383,0.301,-8.639,26.759,392.897,108.646,284.252,2.645,0.231,rel_I2S9_out_4_7_complex_0006,I2S9,7,0006
460,-409.387,1.0,0.0,278.645,81.094,198.919,0.64,42.208,-6.923,0.0,-782.097,151.908,-238.848,1.41,16.056,34.254,81.563,472.455,-31.282,-51.904,-24.674,-26.801,-17.281,12.217,-25.219,0.329,-8.821,26.759,607.339,167.534,439.804,0.356,0.235,rel_I2S9_out_4_7_complex_0007,I2S9,7,0007
461,-414.899,4.0,2.0,518.359,229.274,290.605,0.428,81.506,-13.303,0.0,-791.102,150.67,-247.209,1.446,17.143,35.184,82.231,480.647,-33.409,-50.976,-25.827,-26.19,-16.484,13.943,-25.1,0.314,-7.594,26.759,428.747,118.143,310.603,0.237,0.419,rel_I2S9_out_4_7_complex_0008,I2S9,7,0008
462,-406.127,4.0,2.0,496.704,172.248,325.368,0.57,74.63,-9.671,0.0,-789.054,153.999,-242.414,1.457,18.032,34.7,83.485,477.354,-34.859,-50.737,-24.94,-26.512,-14.694,13.039,-24.904,0.277,-7.979,26.759,443.456,132.575,310.881,0.533,0.332,rel_I2S9_out_4_7_complex_0009,I2S9,7,0009
463,-414.943,4.0,2.0,527.215,228.825,299.911,0.478,84.668,-13.021,0.0,-794.039,154.223,-244.71,1.434,16.803,35.61,81.934,484.403,-35.411,-51.38,-26.499,-26.92,-16.467,12.496,-25.119,0.329,-8.793,26.759,453.42,121.755,331.665,0.196,0.208,rel_I2S9_out_4_7_complex_0010,I2S9,7,0010
464,-407.796,3.0,4.0,414.745,127.375,288.283,0.694,70.751,-12.069,0.0,-786.874,155.939,-245.72,1.462,17.822,35.068,85.475,475.276,-34.455,-49.81,-28.041,-26.09,-13.101,14.674,-25.862,0.3,-11.281,26.759,493.972,146.979,346.993,0.397,0.266,rel_I2S9_out_4_8_complex_0001,I2S9,8,0001
465,-405.128,3.0,3.0,446.337,158.813,288.436,0.654,69.257,-10.946,0.0,-792.293,155.306,-244.54,1.47,17.906,35.713,85.59,479.18,-34.488,-49.655,-28.344,-26.222,-14.196,15.082,-24.532,0.35,-8.862,26.759,484.284,144.986,339.298,0.346,0.304,rel_I2S9_out_4_8_complex_0002,I2S9,8,0002
466,-408.819,2.0,1.0,420.76,144.554,277.726,0.686,55.563,-9.093,0.0,-784.772,154.587,-241.963,1.446,16.84,35.667,80.428,472.58,-34.505,-51.429,-24.789,-25.814,-14.283,12.407,-24.946,0.312,-7.919,26.759,520.733,167.319,353.415,0.318,0.256,rel_I2S9_out_4_8_complex_0003,I2S9,8,0003
467,-408.849,0.0,2.0,353.508,119.224,235.501,0.649,53.39,-10.485,0.0,-782.436,152.601,-237.91,1.424,16.978,35.172,79.028,473.112,-30.9,-51.769,-28.13,-26.275,-14.165,10.761,-25.382,0.313,-8.375,26.759,507.569,162.75,345.124,0.182,0.16,rel_I2S9_out_4_8_complex_0004,I2S9,8,0004
468,-406.847,3.0,4.0,454.298,148.964,307.006,0.65,80.397,-13.122,0.0,-782.818,150.709,-245.359,1.456,17.808,34.237,85.142,475.405,-27.988,-49.828,-27.477,-26.168,-14.013,11.481,-25.673,0.319,-11.384,26.759,497.855,149.136,348.718,0.436,0.109,rel_I2S9_out_4_8_complex_0005,I2S9,8,0005
469,-409.683,3.0,2.0,437.485,148.893,289.2,0.328,55.011,-9.593,0.0,-789.449,156.3,-241.68,1.461,17.436,35.847,81.902,476.41,-34.159,-51.682,-26.497,-26.786,-15.47,12.854,-24.705,0.323,-9.146,26.759,486.428,138.027,349.314,0.338,0.261,rel_I2S9_out_4_8_complex_0006,I2S9,8,0006
470,-409.286,2.0,2.0,385.165,129.397,257.137,0.66,55.275,-8.914,0.0,-790.292,157.219,-241.051,1.45,17.317,36.086,80.617,477.777,-33.685,-51.139,-26.491,-26.48,-15.779,12.137,-24.312,0.314,-10.232,26.759,513.678,156.702,356.977,0.255,0.245,rel_I2S9_out_4_8_complex_0007,I2S9,8,0007
471,-406.38,1.0,2.0,348.194,104.415,244.692,0.616,48.862,-9.948,0.0,-789.917,152.094,-241.24,1.447,17.37,35.935,84.766,478.143,-34.246,-51.202,-24.659,-27.496,-15.331,12.674,-24.55,0.412,-7.736,26.759,528.621,170.118,358.503,0.177,0.22,rel_I2S9_out_4_8_complex_0008,I2S9,8,0008
472,-408.368,1.0,2.0,367.302,112.186,256.637,0.634,54.068,-9.31,0.0,-788.487,155.57,-240.44,1.433,16.953,35.171,81.958,476.676,-31.386,-51.447,-29.114,-26.727,-14.438,11.693,-24.631,0.319,-8.632,26.759,522.605,175.173,347.432,0.175,0.227,rel_I2S9_out_4_8_complex_0009,I2S9,8,0009
473,-393.927,1.0,1.0,364.221,151.562,212.659,0.563,41.73,-5.458,0.0,-788.323,153.007,-231.555,1.466,18.092,35.682,85.241,475.049,-33.859,-50.977,-22.627,-26.298,-16.901,12.869,-24.975,0.342,-9.779,26.759,471.65,123.117,348.532,2.641,0.219,rel_I2S9_out_4_8_complex_0010,I2S9,8,0010
474,-386.01,4.0,1.0,495.901,199.007,296.894,0.486,80.702,-9.472,0.0,-784.476,152.022,-236.443,1.448,17.236,33.86,93.019,480.397,-30.529,-51.935,-26.482,-26.257,-17.024,10.825,-25.252,0.286,-7.439,26.759,389.401,117.67,271.731,3.91,0.063,rel_I2S9_out_4_9_complex_0001,I2S9,9,0001
475,-408.281,4.0,2.0,496.839,180.329,316.51,0.539,90.635,-11.664,0.0,-800.206,154.584,-244.326,1.451,17.101,35.128,83.542,489.336,-35.777,-50.921,-25.712,-26.27,-14.575,13.731,-25.044,0.338,-8.645,26.759,416.733,127.023,289.71,1.058,0.165,rel_I2S9_out_4_9_complex_0002,I2S9,9,0002
476,-408.729,4.0,2.0,457.415,151.706,305.708,0.467,68.406,-11.866,0.0,-790.952,153.07,-241.664,1.454,17.906,35.519,84.061,477.673,-35.766,-50.229,-24.803,-26.07,-14.258,11.904,-25.157,0.273,-9.54,26.759,497.726,159.36,339.278,0.561,0.529,rel_I2S9_out_4_9_complex_0003,I2S9,9,0003
477,-411.021,4.0,2.0,436.538,156.037,280.501,0.632,93.573,-12.277,0.0,-795.649,152.978,-241.681,1.438,16.866,35.865,81.476,484.457,-36.801,-51.039,-23.514,-25.899,-16.598,11.796,-24.852,0.28,-8.116,26.759,449.489,140.779,309.622,0.795,0.42,rel_I2S9_out_4_9_complex_0004,I2S9,9,0004
478,-414.056,5.0,2.0,488.772,164.591,324.181,0.428,73.391,-11.418,0.0,-789.28,152.946,-241.062,1.43,16.773,35.231,79.686,481.255,-35.281,-51.389,-28.117,-25.904,-15.056,11.151,-24.388,0.335,-9.897,26.759,453.967,145.127,310.36,0.182,0.57,rel_I2S9_out_4_9_complex_0005,I2S9,9,0005
479,-405.531,4.0,1.0,479.231,178.073,301.158,0.44,64.491,-10.326,0.0,-791.983,155.306,-236.873,1.444,17.581,34.612,82.965,477.175,-31.497,-50.147,-27.308,-26.087,-15.9,11.775,-24.808,0.311,-9.273,26.759,454.799,130.733,325.434,0.213,0.205,rel_I2S9_out_4_9_complex_0006,I2S9,9,0006
480,-408.574,5.0,2.0,538.356,193.568,344.788,0.421,77.776,-12.533,0.0,-794.407,154.616,-239.455,1.436,17.339,35.277,81.324,481.354,-34.439,-50.924,-24.797,-25.657,-16.487,12.048,-25.062,0.299,-9.334,26.759,418.818,135.356,283.462,1.348,0.187,rel_I2S9_out_4_9_complex_0007,I2S9,9,0007
481,-404.077,4.0,2.0,491.314,189.151,302.163,0.424,72.628,-11.339,0.0,-792.495,157.223,-241.629,1.456,17.871,34.967,85.822,477.226,-32.432,-49.493,-27.794,-26.273,-14.116,12.963,-25.194,0.304,-9.753,26.759,455.366,127.783,329.103,0.174,0.337,rel_I2S9_out_4_9_complex_0008,I2S9,9,0008
482,-407.367,5.0,3.0,478.515,179.971,298.544,0.496,94.089,-12.72,0.0,-796.829,156.671,-244.848,1.47,18.456,35.576,82.22,486.195,-36.855,-50.714,-24.842,-26.083,-16.802,13.739,-24.851,0.321,-8.681,26.759,437.769,132.135,307.306,1.375,0.353,rel_I2S9_out_4_9_complex_0009,I2S9,9,0009
483,-407.381,4.0,4.0,495.129,183.454,311.675,0.54,98.736,-12.318,0.0,-794.669,156.694,-238.452,1.465,17.914,35.835,79.607,482.924,-37.971,-50.695,-22.96,-25.89,-16.401,11.411,-24.743,0.313,-9.627,26.759,417.263,118.15,300.177,0.994,0.112,rel_I2S9_out_4_9_complex_0010,I2S9,9,0010
484,-398.33,5.0,0.0,396.72,155.055,241.665,0.511,55.857,-6.56,0.0,-789.502,150.809,-237.978,1.394,17.412,35.7,90.06,477.549,-33.003,-49.925,-24.911,-26.157,-16.039,12.977,-25.154,0.319,-10.716,26.759,491.967,147.532,345.347,1.592,0.483,rel_S9I2_out_4_1_complex_0001,S9I2,1,0001
485,-397.836,5.0,1.0,461.814,154.465,307.349,0.558,76.586,-7.616,0.0,-793.774,156.561,-236.497,1.381,16.945,35.529,87.541,483.531,-33.249,-51.348,-26.467,-26.615,-19.05,12.14,-24.691,0.294,-8.599,26.759,471.027,166.238,305.701,1.551,0.218,rel_S9I2_out_4_1_complex_0002,S9I2,1,0002
486,-399.978,7.0,0.0,459.713,181.622,278.092,0.283,50.623,-1.655,0.0,-785.52,155.685,-233.498,1.407,17.659,36.096,80.686,472.075,-31.637,-51.259,-24.47,-26.388,-17.997,11.934,-24.753,0.32,-10.112,26.759,483.403,139.929,344.387,2.865,0.171,rel_S9I2_out_4_1_complex_0003,S9I2,1,0003
487,-398.207,5.0,1.0,402.116,149.695,252.421,0.479,63.746,-7.464,0.0,-793.121,155.998,-235.128,1.39,16.836,35.114,86.316,481.318,-33.876,-51.63,-26.131,-25.966,-17.675,12.101,-24.186,0.296,-8.36,26.759,501.882,167.493,335.302,1.539,0.2,rel_S9I2_out_4_1_complex_0004,S9I2,1,0004
488,-414.025,5.0,0.0,489.254,160.259,328.995,0.699,98.794,-14.406,0.0,-794.18,150.703,-247.175,1.384,16.326,35.555,81.473,486.434,-35.53,-51.744,-24.897,-25.794,-16.452,12.195,-24.893,0.351,-6.855,26.759,464.232,155.295,309.697,2.014,0.302,rel_S9I2_out_4_1_complex_0005,S9I2,1,0005
489,-414.807,3.0,0.0,484.063,176.473,307.59,0.688,99.336,-14.609,0.0,-797.674,157.628,-249.525,1.401,17.067,36.006,82.001,486.264,-34.512,-50.632,-28.606,-25.713,-17.502,13.096,-24.717,0.309,-9.44,26.759,494.345,161.727,333.986,2.515,0.469,rel_S9I2_out_4_1_complex_0006,S9I2,1,0006
490,-410.389,4.0,1.0,450.779,156.236,294.543,0.678,92.837,-13.989,0.0,-795.533,153.98,-248.431,1.392,16.924,35.133,83.937,484.234,-34.946,-49.219,-26.936,-25.452,-15.799,13.727,-24.811,0.307,-8.843,26.759,504.248,156.578,349.19,2.712,0.477,rel_S9I2_out_4_1_complex_0007,S9I2,1,0007
491,-415.184,5.0,1.0,485.92,146.372,339.548,0.693,97.411,-15.282,0.0,-795.541,151.599,-249.141,1.378,16.197,35.517,81.724,487.134,-35.17,-51.789,-24.575,-25.965,-15.687,12.512,-25.015,0.333,-7.621,26.759,460.786,147.896,313.346,1.787,0.382,rel_S9I2_out_4_1_complex_0008,S9I2,1,0008
492,-398.342,5.0,1.0,407.315,151.749,255.566,0.455,62.836,-7.364,0.0,-795.679,156.824,-234.986,1.401,17.406,35.459,88.106,481.088,-32.689,-50.688,-27.21,-26.653,-17.161,12.127,-24.51,0.319,-9.982,26.759,512.788,167.775,345.926,1.546,0.182,rel_S9I2_out_4_1_complex_0009,S9I2,1,0009
493,-396.354,5.0,0.0,417.912,156.498,261.414,0.323,48.416,-5.729,0.0,-781.023,152.035,-236.581,1.382,17.0,34.728,87.412,472.397,-30.267,-50.33,-27.527,-26.784,-16.404,12.775,-25.459,0.305,-8.705,26.759,480.4,162.678,318.634,1.59,0.34,rel_S9I2_out_4_1_complex_0010,S9I2,1,0010
494,-409.173,3.0,2.0,510.391,129.609,382.15,0.392,66.896,-8.93,0.0,-784.904,151.647,-243.482,1.399,16.982,35.204,80.775,476.309,-34.232,-51.654,-24.959,-26.394,-15.38,13.329,-24.799,0.318,-7.673,26.759,516.545,199.059,317.79,1.365,0.217,rel_S9I2_out_4_2_complex_0001,S9I2,2,0001
495,-396.257,3.0,2.0,503.324,216.194,287.435,0.293,67.507,-7.463,0.0,-792.731,152.339,-243.591,1.413,17.894,36.026,89.395,484.521,-33.99,-49.714,-23.499,-26.326,-14.985,12.585,-25.02,0.294,-9.723,26.759,453.021,119.494,334.135,1.535,0.562,rel_S9I2_out_4_2_complex_0002,S9I2,2,0002
496,-399.739,4.0,3.0,535.059,246.206,288.853,0.251,65.085,-6.965,0.0,-791.407,154.309,-236.576,1.388,16.885,35.282,87.083,481.001,-32.889,-50.906,-27.408,-26.179,-17.006,12.273,-24.948,0.308,-9.426,26.759,440.15,99.307,341.756,1.527,0.192,rel_S9I2_out_4_2_complex_0003,S9I2,2,0003
497,-396.56,3.0,3.0,521.233,224.931,296.302,0.262,61.821,-6.851,0.0,-786.557,152.487,-239.689,1.391,17.099,35.319,89.208,476.626,-31.761,-50.821,-24.914,-26.232,-14.907,11.938,-25.286,0.286,-9.506,26.759,464.468,121.39,343.99,1.536,0.462,rel_S9I2_out_4_2_complex_0004,S9I2,2,0004
498,-416.001,8.0,4.0,679.971,259.779,421.409,0.593,124.927,-18.013,0.0,-804.609,155.654,-250.732,1.402,16.971,35.955,83.514,491.385,-35.002,-50.476,-25.525,-26.491,-15.143,11.76,-24.701,0.314,-9.864,26.759,360.422,92.414,268.008,2.39,0.438,rel_S9I2_out_4_2_complex_0005,S9I2,2,0005
499,-414.543,8.0,5.0,666.717,275.79,392.751,0.499,110.664,-16.962,0.0,-787.376,151.828,-241.135,1.387,16.54,34.925,80.052,476.017,-35.259,-51.298,-23.51,-26.728,-16.249,10.879,-24.798,0.29,-9.896,26.759,389.457,91.078,298.378,2.687,0.343,rel_S9I2_out_4_2_complex_0006,S9I2,2,0006
500,-406.898,6.0,4.0,627.837,255.508,373.545,0.487,98.182,-13.688,0.0,-796.377,160.476,-247.253,1.398,17.148,35.14,82.238,482.993,-32.155,-50.411,-25.883,-26.721,-16.341,12.345,-24.295,0.281,-9.683,26.759,420.294,109.989,310.306,3.217,0.225,rel_S9I2_out_4_2_complex_0007,S9I2,2,0007
501,-393.112,4.0,1.0,369.432,128.078,241.354,0.252,35.311,-2.964,0.0,-786.276,153.609,-236.017,1.401,17.641,35.759,90.658,472.867,-32.305,-49.815,-26.247,-26.409,-14.149,13.562,-25.261,0.312,-11.013,26.759,550.586,185.172,366.479,1.536,0.275,rel_S9I2_out_4_2_complex_0008,S9I2,2,0008
502,-414.444,8.0,5.0,631.032,271.896,360.2,0.648,125.825,-18.207,0.0,-799.664,157.059,-252.633,1.397,17.181,35.223,86.856,489.333,-36.346,-49.418,-28.736,-26.149,-14.641,12.749,-25.25,0.3,-10.529,26.759,402.721,84.597,318.125,1.761,0.304,rel_S9I2_out_4_2_complex_0009,S9I2,2,0009
503,-390.254,4.0,1.0,410.887,153.164,257.723,0.339,40.416,-3.07,0.0,-788.606,156.619,-238.368,1.394,17.651,35.929,90.082,478.112,-32.271,-49.862,-27.794,-26.268,-14.394,13.395,-24.915,0.309,-9.84,26.759,541.277,183.892,358.449,1.532,0.283,rel_S9I2_out_4_2_complex_0010,S9I2,2,0010
504,-381.714,1.0,1.0,407.894,178.145,231.269,0.444,62.729,-9.842,0.0,-790.035,152.48,-244.84,1.408,17.376,34.826,104.621,478.571,-33.463,-51.023,-23.427,-26.302,-16.984,12.303,-24.647,0.296,-8.147,26.759,478.483,125.483,353.0,8.065,0.45,rel_S9I2_out_4_3_complex_0001,S9I2,3,0001
505,-405.008,2.0,0.0,355.765,108.048,248.629,0.303,60.069,-7.822,0.0,-784.042,153.224,-236.981,1.39,16.959,35.762,80.3,472.917,-32.618,-50.815,-26.167,-26.401,-17.759,13.424,-24.853,0.313,-9.39,26.759,544.089,185.429,358.66,2.735,0.236,rel_S9I2_out_4_3_complex_0002,S9I2,3,0002
506,-407.347,3.0,1.0,308.065,156.045,152.021,0.69,52.055,-6.544,0.0,-783.597,151.248,-235.114,1.379,16.352,34.945,82.137,465.908,-30.379,-50.767,-25.183,-26.674,-16.548,12.523,-25.158,0.304,-9.366,26.759,567.104,164.887,403.737,3.643,0.241,rel_S9I2_out_4_3_complex_0003,S9I2,3,0003
507,-408.112,6.0,0.0,435.561,176.455,260.019,0.54,79.973,-10.346,0.0,-789.319,149.979,-242.179,1.395,16.824,34.744,83.281,478.035,-36.304,-51.404,-22.403,-25.648,-16.027,13.503,-25.368,0.308,-7.606,26.759,499.017,163.628,335.389,2.854,0.463,rel_S9I2_out_4_3_complex_0004,S9I2,3,0004
508,-407.15,4.0,0.0,369.686,146.677,223.01,0.27,42.959,-7.599,0.0,-786.83,152.715,-234.912,1.4,17.485,36.1,80.172,473.062,-31.962,-50.697,-24.764,-25.86,-17.331,11.094,-24.738,0.272,-11.132,26.759,573.406,187.739,386.883,1.527,0.49,rel_S9I2_out_4_3_complex_0005,S9I2,3,0005
509,-406.451,4.0,0.0,439.44,173.324,267.332,0.594,73.624,-11.32,0.0,-784.62,151.132,-241.88,1.397,17.293,34.923,84.137,473.236,-28.153,-48.606,-28.241,-26.364,-16.519,11.914,-25.667,0.294,-8.817,26.759,496.487,146.336,350.15,1.066,0.264,rel_S9I2_out_4_3_complex_0006,S9I2,3,0006
510,-411.931,6.0,0.0,435.463,170.049,266.326,0.582,77.966,-10.099,0.0,-791.869,151.971,-240.128,1.369,16.181,34.439,80.892,479.743,-35.594,-51.232,-24.291,-26.189,-17.178,12.621,-25.042,0.323,-7.769,26.759,506.566,167.318,339.249,2.891,0.173,rel_S9I2_out_4_3_complex_0007,S9I2,3,0007
511,-408.639,4.0,1.0,449.89,184.043,265.847,0.602,70.614,-9.494,0.0,-780.538,151.678,-243.621,1.392,16.678,34.529,83.293,472.192,-29.2,-49.859,-28.949,-26.879,-14.304,11.464,-25.527,0.288,-9.173,26.759,507.126,143.957,364.232,0.886,0.253,rel_S9I2_out_4_3_complex_0008,S9I2,3,0008
512,-394.032,0.0,1.0,238.683,111.252,127.584,0.704,38.535,-4.557,0.0,-786.78,154.448,-232.96,1.399,17.249,36.61,89.655,466.758,-33.971,-50.614,-22.785,-26.322,-15.885,13.652,-24.745,0.325,-8.769,26.759,599.64,199.101,401.603,1.683,0.261,rel_S9I2_out_4_3_complex_0009,S9I2,3,0009
513,-408.255,3.0,1.0,494.139,224.727,269.412,0.159,50.788,-7.141,0.0,-779.184,150.739,-237.917,1.372,16.316,34.302,83.396,466.626,-29.5,-50.184,-27.89,-26.827,-15.696,12.246,-25.643,0.298,-8.762,26.759,475.563,111.625,365.458,0.931,0.361,rel_S9I2_out_4_3_complex_0010,S9I2,3,0010
514,-409.321,9.0,4.0,554.109,158.154,395.955,0.719,121.587,-15.526,0.0,-798.257,151.578,-252.899,1.394,17.065,35.404,84.263,494.33,-35.393,-50.919,-29.223,-25.678,-12.017,14.269,-25.022,0.279,-8.201,26.759,406.972,151.393,257.099,2.71,0.237,rel_S9I2_out_4_4_complex_0001,S9I2,4,0001
515,-408.936,4.0,4.0,327.81,76.325,251.789,0.737,57.471,-9.615,0.0,-784.263,152.41,-239.748,1.371,16.159,34.616,84.505,471.358,-31.118,-50.674,-28.773,-26.555,-14.619,12.074,-25.474,0.288,-8.524,26.759,583.206,190.108,393.858,0.94,0.332,rel_S9I2_out_4_4_complex_0002,S9I2,4,0002
516,-403.596,4.0,4.0,452.886,126.748,326.138,0.654,72.822,-10.507,0.0,-788.732,149.369,-238.2,1.382,16.796,35.692,86.422,480.188,-32.383,-51.204,-27.282,-26.473,-16.948,12.659,-25.3,0.321,-8.497,26.759,468.886,162.151,307.799,1.562,0.272,rel_S9I2_out_4_4_complex_0003,S9I2,4,0003
517,-403.312,4.0,5.0,310.263,75.688,234.575,0.799,58.473,-10.46,0.0,-782.333,151.129,-235.444,1.381,16.53,33.95,83.927,468.859,-28.756,-50.659,-28.185,-25.94,-14.97,12.986,-25.868,0.289,-8.375,26.759,559.836,169.316,390.519,1.081,0.325,rel_S9I2_out_4_4_complex_0004,S9I2,4,0004
518,-414.562,4.0,4.0,433.46,92.213,341.248,0.646,79.171,-14.747,0.0,-792.311,152.086,-246.215,1.394,16.689,35.564,83.461,484.771,-34.964,-51.147,-28.337,-26.552,-16.95,11.644,-24.823,0.329,-7.214,26.759,476.101,163.04,313.061,1.175,0.079,rel_S9I2_out_4_4_complex_0005,S9I2,4,0005
519,-413.857,9.0,3.0,582.201,161.334,420.868,0.655,129.318,-17.567,0.0,-801.996,157.47,-250.371,1.391,16.777,35.661,81.985,496.025,-35.81,-51.261,-30.005,-26.747,-14.421,12.019,-24.717,0.282,-9.818,26.759,378.944,148.499,231.966,2.722,0.198,rel_S9I2_out_4_4_complex_0006,S9I2,4,0006
520,-412.064,7.0,6.0,475.093,136.507,338.586,0.626,87.271,-14.003,0.0,-789.819,149.437,-241.049,1.395,17.169,35.743,80.299,480.198,-37.836,-51.563,-24.745,-26.441,-14.516,12.287,-25.138,0.311,-7.917,26.759,451.471,153.661,298.875,3.149,0.216,rel_S9I2_out_4_4_complex_0007,S9I2,4,0007
521,-410.028,8.0,5.0,542.316,139.451,402.865,0.671,106.717,-14.742,0.0,-791.469,152.733,-246.439,1.379,16.332,34.852,82.973,485.163,-32.519,-50.563,-30.632,-26.455,-13.577,11.736,-25.628,0.282,-8.162,26.759,429.136,151.963,278.694,2.938,0.269,rel_S9I2_out_4_4_complex_0008,S9I2,4,0008
522,-411.318,8.0,4.0,440.19,134.82,305.369,0.59,75.791,-11.878,0.0,-789.736,152.76,-239.226,1.377,16.33,34.683,79.883,480.652,-34.924,-51.96,-26.998,-26.794,-15.808,11.463,-24.724,0.296,-8.471,26.759,482.883,152.858,331.546,2.925,0.196,rel_S9I2_out_4_4_complex_0009,S9I2,4,0009
523,-404.005,6.0,4.0,419.824,105.176,314.648,0.623,79.033,-13.074,0.0,-788.759,154.391,-246.957,1.397,17.266,35.126,84.332,480.638,-35.84,-50.661,-26.397,-26.644,-12.788,12.953,-24.847,0.288,-7.204,26.759,486.336,161.726,326.13,2.787,0.155,rel_S9I2_out_4_4_complex_0010,S9I2,4,0010
524,-405.972,8.0,4.0,552.561,228.027,324.534,0.468,84.994,-11.871,0.0,-798.216,158.363,-244.347,1.404,17.321,35.666,85.734,483.331,-31.757,-50.658,-27.545,-26.482,-16.594,13.343,-23.868,0.343,-9.986,26.759,455.915,106.323,349.592,1.03,0.186,rel_S9I2_out_4_5_complex_0001,S9I2,5,0001
525,-398.51,2.0,2.0,391.8,165.102,227.763,0.298,49.579,-9.293,0.0,-784.593,152.112,-239.461,1.398,17.118,34.547,89.572,472.33,-29.151,-50.552,-28.337,-26.45,-15.982,12.949,-25.344,0.328,-7.672,26.759,538.281,143.617,394.665,1.583,0.335,rel_S9I2_out_4_5_complex_0002,S9I2,5,0002
526,-408.495,6.0,1.0,543.038,215.648,327.39,0.451,68.842,-6.131,0.0,-786.658,151.566,-236.653,1.376,16.537,34.908,79.965,477.285,-32.562,-51.565,-25.602,-26.661,-17.138,11.234,-25.268,0.273,-8.247,26.759,458.237,116.723,343.034,1.586,0.368,rel_S9I2_out_4_5_complex_0003,S9I2,5,0003
527,-406.435,4.0,1.0,501.928,224.16,278.376,0.459,60.664,-8.879,0.0,-788.63,154.579,-240.408,1.393,17.281,35.332,84.104,473.562,-32.522,-49.561,-27.574,-26.802,-15.619,12.724,-25.121,0.291,-8.756,26.759,512.137,111.148,401.292,2.215,0.319,rel_S9I2_out_4_5_complex_0004,S9I2,5,0004
528,-413.081,6.0,1.0,485.306,229.085,256.221,0.425,60.737,-9.388,0.0,-786.613,151.91,-239.068,1.4,17.15,35.634,80.695,472.921,-33.009,-51.608,-27.656,-26.563,-14.867,12.505,-24.605,0.294,-9.626,26.759,485.661,93.793,392.932,1.071,0.196,rel_S9I2_out_4_5_complex_0005,S9I2,5,0005
529,-410.068,8.0,3.0,545.848,207.512,338.336,0.545,82.452,-11.609,0.0,-794.523,153.241,-244.973,1.403,17.176,35.437,85.179,483.703,-34.493,-50.201,-30.516,-26.327,-13.898,13.59,-24.832,0.337,-10.006,26.759,453.414,109.561,345.069,2.676,0.201,rel_S9I2_out_4_5_complex_0006,S9I2,5,0006
530,-408.981,3.0,1.0,427.309,199.204,228.104,0.59,54.21,-6.076,0.0,-785.667,152.821,-244.045,1.395,16.729,35.183,83.463,475.573,-33.786,-50.687,-28.829,-25.835,-13.331,12.782,-25.128,0.275,-8.18,26.759,517.189,125.075,393.635,1.032,0.496,rel_S9I2_out_4_5_complex_0007,S9I2,5,0007
